"Business Unit ","Supplier Name","Supplier Number","Supplier Site Code","Legal Entity Name","Invoice Number","Invoice Amount","Invoice Type","Invoice Date","Invoice Source","Payment Term","Invoice Currency","Payment Currency","Invoice Status ","Amount Paid","Payment Date","GL Date","Line Number","Line Type","Line Amount","PO Line Status ","Tax Classification Code","Overlay Dist Code Concat","PO Number ","Invoice Image URL"
"RBKC BU","Book Industry Communication","21006489","MAIN","RBKC Council","8773",137.16,"Standard","13/11/2025","INTLB02","Immediate","GBP","GBP","Not validated",0.00,,,1,"Item",114.30,,"STANDARD RATE INPUT","R01.LLB008.400305.000000.000000000000.000000.000000",,
